x2,y2,r_mag,ax2,ay2
-126442471.511644,367107878.52493495,384399999.98357034,0.0009372222886013526,-0.0025294138632224183
-130224834.53404433,368119428.26810884,384399999.983487,0.0009531211017328456,-0.0025234659471858323
-130933589.38949518,359952896.18399453,384399999.9832984,0.0009689821608645233,-0.002517418076394773
-134457410.28209022,364830499.03694284,384399999.9831444,0.0009848048410606158,-0.0025112704983775436
-135144302.81341445,365387833.4554076,384399999.98303705,0.001000588523212359,-0.0025050234743507344
-139170024.95794895,365012451.35330147,384399999.98299015,0.0010163325882453222,-0.002498677265596272
-138595404.2601818,359845223.2819493,384399999.9830242,0.0010320364146903238,-0.0024922321274225834
-144568771.45540977,359234840.594096,384399999.98288226,0.0010476993692656589,-0.0024856882893749682
-145097268.4933047,361316509.92846066,384399999.982672,0.0010633208223184698,-0.0024790459902912926
-147167904.91655093,355520813.835932,384399999.9825052,0.0010789001610895799,-0.0024723055062109422
-148860035.48885617,357387789.16978073,384399999.9823893,0.0010944367766968222,-0.0024654671213461127
-153049501.41171697,353244835.99788284,384399999.9823421,0.0011099300603216455,-0.0024585311200117504
-154443561.54517078,345573062.7932713,384399999.9823755,0.0011253793995921468,-0.002451497778685377
-156438694.76022035,352763193.69108486,384399999.9822024,0.0011407841690746767,-0.002444367348150317
-156344628.3870255,349341998.6148634,384399999.9819695,0.0011561437490960058,-0.002437140091969825
-159443881.22745878,357819252.59445876,384399999.9817847,0.0011714575386214399,-0.0024298163107941
-165034895.61386088,345951036.17973375,384399999.9816546,0.001186724940050815,-0.002422396311826197
-161974494.08471045,348118886.835619,384399999.9815983,0.0012019453558377302,-0.002414880402350425
-171332407.03688952,352238588.15611726,384399999.9816331,0.0012171181849262303,-0.002407268882551661
-169624689.2426188,345994726.5585262,384399999.9814519,0.001232242811458062,-0.002399562026017793
-168859633.88742983,348435929.1723398,384399999.9811938,0.0012473186249758184,-0.002391760117428393
-173040470.03016824,344362891.56304264,384399999.98098505,0.0012623450359494637,-0.0023838634794353386
-172818398.00799415,340967239.5996026,384399999.9808343,0.001277321459135894,-0.00237587244215523
-176795017.88168544,343553124.43538564,384399999.9807588,0.0012922473092962794,-0.0023677873357105667
-179130679.28849095,341606562.6394094,384399999.9807905,0.0013071219989566618,-0.0023596084859092703
-183802651.22241494,338475918.52134675,384399999.98063385,0.0013219449241494985,-0.0023513361911986913
-184966778.2533696,348939129.5355189,384399999.9803502,0.0013367154827427785,-0.0023429707543330125
-186699281.5816976,345540912.85816395,384399999.9801111,0.0013514330958138698,-0.0023345125167962277
-189342597.57594734,337388139.831113,384399999.9799335,0.0013660971915600562,-0.0023259618314552116
-191872104.74306372,341999943.35294956,384399999.9798292,0.001380707198178427,-0.0023173190511769776
-192305915.2575141,336284004.8507971,384399999.9798348,0.0013952625431141175,-0.0023085845273246447
-192628453.68492708,336880310.1629622,384399999.97974795,0.001409762638036438,-0.002299758586853065
-193000848.48855153,334828843.60618925,384399999.9794466,0.0014242068892499349,-0.0022908415497086
-197057459.90733102,328716966.20022964,384399999.9791711,0.0014385947259486775,-0.0022818337712899595
-200160328.51842213,328867923.7246673,384399999.9789607,0.0014529255907045069,-0.002272735626758157
-204230570.2987365,333121274.65304416,384399999.9788203,0.0014671989262368124,-0.0022635474914800002
-203606647.57538342,322452329.89229566,384399999.97878504,0.0014814141753742016,-0.0022542697408445833
-208129381.79944795,321082620.61110157,384399999.9787827,0.0014955707699135512,-0.0022449027341250316
-209924346.14196143,317411330.9033946,384399999.97849184,0.001509668126703112,-0.0022354468105587194
-213410091.0753797,324944980.4459078,384399999.97817695,0.0015237056797922643,-0.002225902334435953
-210040979.47384942,322851220.22995526,384399999.9779275,0.0015376828858670866,-0.0022162697011403054
-218004353.20010597,325247287.209958,384399999.9777469,0.0015515992032413828,-0.0022065493081981358
-215429183.57605848,320131335.67264754,384399999.9776601,0.0015654540902565461,-0.0021967415531662787
-216293626.8888047,318546657.5676355,384399999.9776979,0.001579247001479045,-0.0021868468281242143
-220681003.81258175,317551988.2804981,384399999.97748905,0.0015929773699538963,-0.002176865497715369
-219301794.21620604,312928004.61465967,384399999.9771432,0.001606644633128096,-0.0021667979334432236
-221430713.73440754,307975165.098626,384399999.9768487,0.0016202482582654554,-0.0021566445450812433
-226164629.95892388,312896779.35112476,384399999.97662544,0.0016337877203260742,-0.0021464057518845447
-227755609.7438386,312233431.22355527,384399999.97648364,0.001647262494269941,-0.0021360819731080505
-229566581.57696983,312642510.9297813,384399999.9764644,0.0016606720548651699,-0.00212567362756666
-231080366.4045667,313548414.9633293,384399999.97642255,0.0016740158604743594,-0.0021151811141262855
-234841856.46632868,302819857.90050817,384399999.97608364,0.0016872933564834047,-0.002104604817317862
-234426167.41209853,299639972.58250254,384399999.97574216,0.0017005040127009985,-0.0020939451513272145
-239692824.6560001,304377631.11622393,384399999.9754731,0.0017136473209377612,-0.002083202555718311
-234971889.450421,301205824.56016773,384399999.97527874,0.0017267227738200774,-0.0020723774709520137
-242821159.07684112,301547955.8679313,384399999.97518826,0.0017397298640176306,-0.002061470337528959
-239947020.7379358,298431336.52057093,384399999.97523075,0.0017526680793782667,-0.0020504815900847795
-246237129.3464553,300369771.53854626,384399999.97500044,0.0017655368831947238,-0.002039411636806543
-247753487.2371581,299266024.7356033,384399999.9746275,0.001778335744763021,-0.0020282608935677793
-247532296.78756884,294934868.96723443,384399999.9743089,0.0017910641672118643,-0.0020170298129465747
-249613359.23989505,295538550.7150808,384399999.9740659,0.0018037216618100038,-0.002005718855995181
-253815876.4611246,293898137.562574,384399999.9739084,0.0018163077398261618,-0.0019943284837658226
-252031671.2043187,289035347.5766538,384399999.97387904,0.0018288219124970306,-0.0019828591571217913
-256543109.97595367,287048620.89823705,384399999.9738627,0.001841263674567467,-0.00197131131981787
-253842754.09895372,281219454.51606727,384399999.9735187,0.0018536325035319878,-0.0019596853992304153
-257790542.53748876,290627475.09859806,384399999.97315407,0.0018659279017069763,-0.001947981848429925
-256441098.5286367,287973824.91870064,384399999.9728635,0.001878149398471446,-0.0019362011469987173
-262928537.8646512,283923916.95160407,384399999.97265047,0.0018902965246561931,-0.00192434377587683
-264005907.97812876,284024169.8268374,384399999.9725401,0.00190236881109207,-0.0019124102160042455
-263419358.16898963,277046212.9088245,384399999.9725744,0.0019143657856423024,-0.001900400945128139
-265976545.87967858,279192523.55156636,384399999.972408,0.0019262869497806978,-0.0018883164166378363
-272482722.2926825,277273422.3417554,384399999.9720288,0.0019381318044911222,-0.0018761570845709508
-269142483.7430621,271890151.59817344,384399999.971691,0.001949899887348866,-0.0018639234368682533
-274525804.3274739,273151721.39322805,384399999.9714315,0.001961590749593456,-0.0018516159735648963
-275005097.74345434,266412238.22204316,384399999.9712554,0.001973203942469498,-0.001839235194700084
-273974941.4596837,266217011.22798374,384399999.97120214,0.0019847390173849677,-0.0018267816003912363
-278401161.3909493,264590219.38424245,384399999.97123975,0.001996195513588511,-0.0018142556798210752
-273597496.1756931,262973435.57192636,384399999.9709399,0.0020075729455565072,-0.0018016579017973156
-278162630.53396374,261198249.4506062,384399999.9705689,0.002018870846517612,-0.001788988751978693
-281053759.3920812,257402530.40435717,384399999.9702668,0.002030088784902656,-0.001776248745436887
-282661477.66775334,262432576.01697603,384399999.9700429,0.0020412263331428815,-0.0017634384004434345
-282010578.17664546,255741872.4338379,384399999.9699139,0.0020522830636695577,-0.0017505582352698168
-287010100.4396104,254121389.1960401,384399999.9699254,0.002063258547841923,-0.0017376087670989693
-291212224.44019127,259034952.5194856,384399999.9698629,0.00207415233283742,-0.0017245904939267864
-290474081.67529756,249919419.6742298,384399999.9695115,0.002084963954922525,-0.0017115039062049475
-290800881.48943096,248842040.839698,384399999.96917343,0.0020956929850702855,-0.0016983495219287936
-291428132.330809,251038724.31520507,384399999.96891266,0.0021063390171729146,-0.0016851278763745925
-293122024.79516655,251379321.6645161,384399999.96873134,0.002116901645534325,-0.0016718395051100732
-301540625.5412246,248563133.3342917,384399999.96866184,0.0021273804645217387,-0.0016584849437388804
-297258902.6356275,242263754.83287737,384399999.9687297,0.00213777506131399,-0.0016450647221954717
-301030750.5359785,240018998.04705077,384399999.96851474,0.0021480849935849033,-0.0016315793496235187
-301110882.494136,235595222.59842268,384399999.9681666,0.002158309828741628,-0.0016180293430878845
-302919272.62084377,241469698.35469288,384399999.9678754,0.0021684491748657775,-0.0016044152485592544
-303374061.5940876,234200331.5665887,384399999.9676608,0.002178502648726627,-0.001590737617907484
-304994158.16541517,231001966.68135533,384399999.9675332,0.002188469867093451,-0.001576997003002567
-306429151.36130285,233001745.73526105,384399999.96753573,0.0021983504464460624,-0.0015631939553871488
-307582702.14264035,234945376.81960657,384399999.9675487,0.0022081439826601434,-0.0015493290126625259
-307287716.7076494,230124978.2550578,384399999.9672527,0.0022178500531413042,-0.0015354027011120763
-310858963.2358556,225209596.14331377,384399999.9669433,0.002227468265958571,-0.0015214155677347463
-307184444.21252704,222097496.50830248,384399999.9667067,0.0022369982594217935,-0.0015073681788055626
-308352100.1751526,221487170.80959398,384399999.9665453,0.0022464396732624625,-0.0014932611014563946
-313794973.6323207,221040698.18836015,384399999.96648616,0.002255792147220423,-0.0014790949028232747
-315446220.95015293,219135254.84302193,384399999.9665667,0.0022650553156480097,-0.0014648701463999825
-308719403.12988627,218876917.31267816,384399999.9664244,0.0022742287824723123,-0.001450587377619661
-323126033.69020325,212432504.68392694,384399999.96612555,0.002283312156876438,-0.0014362471459397896
-313554976.0202682,210530857.3768692,384399999.9658753,0.0022923050901413333,-0.001421850025968785
-312599003.3516718,211932374.10480312,384399999.9656977,0.0023012072453604954,-0.0014073965990272497
-318955405.7497441,207661890.70922804,384399999.96560156,0.0023100182856274215,-0.0013928874464358698
-317208106.39305276,202532074.1164013,384399999.96562725,0.002318737873672691,-0.0013783231491977244
-323668106.34656936,200799895.5904526,384399999.96566725,0.0023273656512016183,-0.0013637042764675367
-324518017.6902229,204916904.64833322,384399999.965425,0.002335901241559246,-0.0013490313880946125
-321676064.8767153,195941782.8352123,384399999.9651742,0.00234434429951276,-0.0013343050616084762
-328810934.1058997,198145612.8791352,384399999.9649914,0.0023526945103852503,-0.0013195258907092444
-329696080.25087273,196675641.1530723,384399999.9648796,0.0023609515609361448,-0.0013046944698120455
-334310696.1758789,193070593.1614152,384399999.9648666,0.0023691151379860165,-0.0012898113933529354
-327511018.5548315,190528184.2809087,384399999.96497434,0.0023771849199317324,-0.0012748772511883277
-326458430.8434819,190812894.72482693,384399999.9648411,0.0023851605554195826,-0.0012598926187540604
-333268967.2871002,188826285.4619454,384399999.9646085,0.002393041705269938,-0.0012448580782583318
-336350433.6290491,184204826.8045522,384399999.96442974,0.002400828071931038,-0.001229774232303943
-332885808.07074744,184275643.81729397,384399999.96431774,0.00240851936603885,-0.001214641687296597
-337779931.81010157,178444114.49154007,384399999.9642865,0.0024161152982293127,-0.0011994610496419977
-335762433.1550413,180493107.83880356,384399999.96437514,0.0024236155767583395,-0.0011842329244673155
-331402760.1516512,178076580.766202,384399999.9643766,0.0024310198822933976,-0.0011689579044517895
-347234174.6509958,171545588.798367,384399999.9641821,0.0024383278901778244,-0.0011536365806127657
-337632296.45383716,173709040.4771815,384399999.96401715,0.0024455393151896487,-0.0011382695618007699
-341355547.2849625,167322562.77219698,384399999.96391565,0.002452653891809542,-0.001122857465250926
-335255030.0008252,166844973.26197463,384399999.9638837,0.002459671354670359,-0.0011074009082568392
-339325785.41414917,164635143.96280953,384399999.9639564,0.0024665914378952797,-0.001091900507808996
-342949900.7672057,164374982.75280368,384399999.9640425,0.002473413854481854,-0.0010763568721305627
-347297520.40296566,159433953.74149784,384399999.96389925,0.0024801383007216488,-0.0010607706033319009
-344636909.5223639,161142950.0794312,384399999.96375775,0.0024867645047624842,-0.0010451423167273655
-346729729.1477534,160129859.15315813,384399999.96367544,0.00249329222398309,-0.0010294726389445397
-343898998.0018257,152836696.0984381,384399999.96365577,0.002499721217046627,-0.0010137621970722488
-346451410.3703491,151202009.2692776,384399999.9637281,0.0025060512425552905,-0.0009980116181283194
-349163165.71244884,151396114.6360206,384399999.9638575,0.002512282042915495,-0.0009822215230166909
-342251463.3068575,147858325.5193373,384399999.963766,0.002518413338540415,-0.0009663925252420269
-346655215.3942585,146471956.85466114,384399999.9636561,0.002524444875223658,-0.0009505252478748116
-345736991.683893,143498332.8566413,384399999.9636006,0.002530376432802864,-0.0009346203258158992
-352699002.87856007,141143485.5633725,384399999.9636029,0.002536207793920872,-0.0009186783948742505
-351331109.9172548,140283927.62762216,384399999.96368855,0.0025419387412188438,-0.0009027000908239657
-358284452.71615684,138738965.39969108,384399999.96384007,0.0025475690430044606,-0.0008866860446078151
-351088570.38359565,135464554.93040943,384399999.9637898,0.0025530984446809624,-0.000870636880332315
-352154480.2300709,134573554.00772768,384399999.9637173,0.002558526714470863,-0.0008545532297895009
-360460931.76705366,130509502.24256715,384399999.9636952,0.002563853655426704,-0.0008384357354777328
-355618836.28941375,130063635.32563256,384399999.96372736,0.0025690790740388603,-0.0008222850408761695
-357341252.273956,126434073.04017082,384399999.963838,0.0025742027766971487,-0.0008061017893952194
-360527911.6297058,124032613.03401214,384399999.9639997,0.0025792245541402664,-0.0007898866198593757
-365432571.87030154,120166712.19288823,384399999.9639783,0.0025841441767930906,-0.0007736401658875736
-364757195.93028456,119487110.2655609,384399999.96394736,0.0025889614399513955,-0.0007573630683740951
-355963001.47233367,116962860.13860953,384399999.9639643,0.0025936761711432,-0.000741055976812649
-361485709.58454114,115384349.6773303,384399999.9640329,0.002598288200494188,-0.0007247195413333796
-356419039.7708153,113171274.81641714,384399999.9641787,0.0026027973574438354,-0.0007083544118305918
-361251592.83479863,110742197.39796324,384399999.9643353,0.0026072034515870895,-0.00069196123329332
-365316838.77424353,108549900.24078068,384399999.9643379,0.0026115062793932373,-0.0006755406480278559
-363324480.3637129,106668919.96805869,384399999.9643532,0.0026157056678571336,-0.0006590933058808202
-366285483.8733736,103056991.29423735,384399999.9644134,0.0026198014694569643,-0.0006426198624508994
-362186886.5061295,103526587.91145375,384399999.9645251,0.0026237935376614008,-0.000626120973535732
-369055179.7058322,99008560.16374327,384399999.96471477,0.0026276817227328594,-0.0006095972941458361
-373830176.2955905,97892687.05292198,384399999.96484166,0.0026314658504945562,-0.0005930494743739134
-365364324.8482512,96015821.96187592,384399999.9648763,0.002635145747290915,-0.0005764781648606165
-357740460.387834,92589009.87625368,384399999.9649419,0.0026387212753486433,-0.0005598840235213065
-367231265.1448162,89347905.80405731,384399999.965049,0.0026421923110644396,-0.0005432677108732908
-368526875.7286767,86486832.5016294,384399999.96521175,0.002645558730864264,-0.0005266298874209707
-370322927.4439951,86562395.61714733,384399999.96542996,0.0026488203995607557,-0.0005099712115460842
-369639091.04748493,82072092.5623507,384399999.9655212,0.002651977161950099,-0.0004932923385810306
-373285716.7681788,81889087.13210346,384399999.9656026,0.0026550288822069015,-0.0004765939274033737
-374633826.7322173,78993092.65989564,384399999.9657205,0.0026579754557904747,-0.00045987664187363553
-367713101.3358184,76355351.81739888,384399999.96587974,0.0026608167816509,-0.0004431411463446111
-366395519.5200163,75068575.2967361,384399999.96610224,0.00266355275562815,-0.00042638810464770693
-370301724.7226521,70853237.89011928,384399999.9662782,0.0026661832514527257,-0.0004096181777083485
-369215440.6328332,68892895.09211682,384399999.966388,0.0026687081443218415,-0.00039283202700321485
-373812423.2033252,66877281.53145463,384399999.96652526,0.0026711273424884184,-0.00037603031840449663
-373674480.21008694,65001998.05221125,384399999.96669686,0.0026734407668300847,-0.00035921371924702017
-373566846.8157178,61861611.729953244,384399999.9669185,0.0026756483374082082,-0.0003423828967357434
-374807115.1043117,60209453.640433654,384399999.9671483,0.0026777499571542587,-0.00032553851628094876
-370130101.13678414,57678146.62046055,384399999.96729463,0.002679745520640483,-0.00030868124276006714
-377124351.53737897,56359969.042114235,384399999.967458,0.002681634949588802,-0.00029181174390133235
-370332650.80149597,52692030.61258308,384399999.9676512,0.0026834181855874585,-0.000274930689196623
-369620426.8403858,50568838.79700385,384399999.9678857,0.0026850951704098444,-0.0002580387481200819
-373603877.5930545,48657706.82050902,384399999.9681411,0.002686665831582561,-0.0002411365890775119
-376734106.2299115,46018006.546366915,384399999.9683232,0.002688130086233538,-0.00022422488001061502
-378495228.7833163,44453576.58872956,384399999.968518,0.002689487874950873,-0.00020730429062273958
-374301575.6539658,41207638.71319107,384399999.96873885,0.0026907391594405677,-0.00019037549187664315
-368561128.96956384,38590421.11405644,384399999.9689959,0.002691883901634492,-0.00017343915471298987
-379428852.6111233,36485259.20172937,384399999.96926314,0.0026929220486817725,-0.0001564959494453344
-379564794.2599251,33564154.95952607,384399999.9694779,0.002693853541539667,-0.00013954654637038377
-372998548.95385504,32102571.9363884,384399999.96970785,0.0026946783452330234,-0.00012259161681715813
-375835437.92928654,29389610.34561162,384399999.9699606,0.0026953964416098946,-0.00010563183260564601
-368810746.02550876,27364307.31736951,384399999.9702475,0.0026960078098820194,-8.86678654712092e-05
-374930887.9240311,24937478.454000466,384399999.9705158,0.0026965124134259713,-7.170038701975745e-05
-377556757.81909376,22513225.412426777,384399999.97076595,0.002696910220359875,-5.4730069092817635e-05
-382125054.60744244,19874157.433008578,384399999.97103316,0.0026972012238447654,-3.7757583787240145e-05
-379647919.39150554,17497937.77657439,384399999.9713222,0.002697385424146523,-2.078360317370187e-05
-370889809.6030387,15315008.047247205,384399999.9716271,0.0026974628107246726,-3.8087994546909254e-06
-373610349.61046445,12894749.97648619,384399999.9719081,0.0026974333677671483,1.3166154955501774e-05
-374415162.3417938,10625614.724610385,384399999.9721993,0.0026972970980852677,3.0140587853194623e-05
-374977548.2306021,8270925.87905009,384399999.9725055,0.002697054018114361,4.7113827327222024e-05
-375149604.2995231,5830700.548684025,384399999.9728275,0.0026967041360044562,6.408520116671368e-05
-381614463.7951863,3392769.4401818668,384399999.97314453,0.0026962474573940364,8.105403699296132e-05
-376850627.10263795,1050910.3234285347,384399999.9734679,0.002695684003146734,9.801966294933906e-05
-373282527.9995149,-1305416.2385887431,384399999.97379977,0.0026950138006086068,0.00011498140741533769
-372330372.3106528,-3706236.6941588074,384399999.974124,0.00269423687117837,0.00013193859838972477
-377994555.74188495,-6046793.107852646,384399999.974453,0.002693353244432019,0.00014889056429376324
-375222344.00017375,-8291405.058339419,384399999.9747903,0.0026923629617740044,0.00016583663425262518
-375379033.8058845,-10739383.569394227,384399999.97512174,0.0026912660588298346,0.00018277613689357541
-371942058.5451834,-13100131.236407887,384399999.9754527,0.0026900625748121874,0.00019970840106378618
-374693755.9736276,-15567365.943743948,384399999.975792,0.002688752563939991,0.0002166327568175752
-369192518.6271129,-17635212.277085233,384399999.97613215,0.002687336079460312,0.00023354853405752052
-379398510.42512196,-20167690.369966242,384399999.9764516,0.00268581316900977,0.00025045506201759604
-371911497.97818375,-22867144.25541273,384399999.97678053,0.002684183893597491,0.00026735167126443193
-377898637.0166151,-25239712.03257235,384399999.9771231,0.0026824483280459555,0.0002842376938829716
-372722101.59074575,-27381702.04747194,384399999.97746223,0.002680606538947701,0.00030111246091107935
-370038818.151399,-29430205.126964692,384399999.97777194,0.0026786585877593347,0.0003179753025840948
-366206695.28244346,-32432152.16482884,384399999.97809416,0.002676604553550066,0.00033482555136929437
-370242068.8834992,-34748126.42109108,384399999.9784339,0.002674444529748146,0.00035166254171439815
-375715399.09791845,-35995228.444746934,384399999.9787859,0.0026721786032062496,0.00036848560709759615
-378319402.62507206,-39468599.41688198,384399999.97908634,0.0026698068494134357,0.00038529407904777657
-371192151.90879196,-40887799.47691625,384399999.97939503,0.0026673293584734033,0.0004020872912829099
-377905870.6969736,-43737070.50938779,384399999.979723,0.0026647462413044234,0.0004188645809399538
-366672793.2897635,-45448424.664538994,384399999.98007923,0.00266205760953344,0.0004356252853285336
-368119533.2888517,-48128767.1865154,384399999.98040235,0.002659263559247997,0.00045236873880930006
-371361110.26187557,-50703001.29334379,384399999.9806904,0.0026563641865327767,0.0004690942755175842
-372310523.4738633,-52172943.15654454,384399999.9809985,0.0026533596129271406,0.00048580123438973777
-368577939.0090341,-54943135.96583961,384399999.9813317,0.0026502499713072225,0.0005024889566442037
-366524515.0549487,-57382889.08303016,384399999.9817005,0.002647035390378409,0.0005191567827001753
-365811766.3687192,-59659093.55831514,384399999.9819947,0.002643715980910545,0.000535804048882399
-362399246.91180605,-62264647.551896945,384399999.9822733,0.0026402918620392554,0.0005524300931200876
-363222145.5451649,-65586208.98093802,384399999.98257715,0.002636763181110051,0.0005690342596842146
-371822872.51617485,-67127380.24073324,384399999.9829114,0.0026331300916950726,0.0005856158943284562
-360724031.7924816,-68882172.97957599,384399999.983286,0.002629392741949274,0.0006021743415741132
-369870419.2345572,-71224138.51856904,384399999.9835675,0.002625551260939718,0.0006187089409047108
-367647580.36239034,-74150556.75084087,384399999.9838327,0.002621605788131573,0.0006352190341785136
-366418352.61122394,-76746793.13042831,384399999.9841268,0.0026175564926126105,0.0006517039709477701
-362708975.21600103,-76718602.7376757,384399999.9844546,0.0026134035490939372,0.0006681631023016665
-362470299.89657724,-81483195.54795055,384399999.9848334,0.0026091471287342446,0.0006845957784502033
-363184713.4772822,-81858472.62107883,384399999.9851219,0.0026047873816743145,0.0007010013433782492
-363155944.5259857,-83858693.3621698,384399999.9853686,0.00260032446353594,0.0007173791423215059
-359664896.6116322,-87014093.21805285,384399999.9856458,0.002595758561785018,0.0007337285298583129
-360181173.19633955,-89895668.5784171,384399999.9859583,0.0025910898727918782,0.0007500488633147839
-360415666.70008194,-93039641.08287248,384399999.9863242,0.00258631859204847,0.00076633949982291
-355366110.3589482,-92975086.11015593,384399999.98665625,0.002581444896182755,0.0007825997903925519
-353692239.21127474,-95104398.48836571,384399999.9868845,0.00257646895519021,0.0007988290834594625
-356358235.9950265,-98305426.10400586,384399999.9871361,0.0025713909686345404,0.0008150267370494735
-356866638.22559464,-101191094.40571882,384399999.98742515,0.0025662111546126964,0.0008311921155405855
-353674039.7159286,-102817311.33848219,384399999.98776335,0.0025609297316647045,0.0008473245834903498
-356772829.6526028,-104524821.09025502,384399999.98814994,0.00255554690933113,0.0008634235023748382
-357061886.6019724,-106676246.2257547,384399999.98838615,0.0025500628760595223,0.0008794882256162317
-351708602.011694,-109939523.26945537,384399999.9886039,0.0025444778361593534,0.0008955181120968159
-350142486.26529455,-112110645.09835938,384399999.9888614,0.0025387920260759173,0.0009115125327563145
-346517993.1494759,-114351293.6034771,384399999.9891624,0.0025330056865599387,0.0009274708602231285
-350069295.99654144,-117743098.40421188,384399999.9895301,0.0025271190576813263,0.0009433924669527693
-349030488.9688806,-120018166.36317925,384399999.98986727,0.002521132359936104,0.0009592767175193029
-352307926.3103438,-121091130.72913197,384399999.99006087,0.00251504580428491,0.0009751229721121912
-347274884.96264213,-122234821.53409654,384399999.99027544,0.002508859632026586,0.0009909306031426202
-350662079.3378714,-125139835.31570132,384399999.99053466,0.002502574105947994,0.0010066989921470315
-346464740.19965476,-127920991.89257674,384399999.99084735,0.0024961894893436726,0.0010224275208897682
-349257350.5997086,-128165572.0225703,384399999.9912401,0.0024897060423700323,0.001038115569934106
-346871978.23686355,-132936213.38121103,384399999.99151176,0.0024831240004504346,0.0010537625085646762
-350221384.25714713,-135406493.9855769,384399999.99168277,0.002476443600941347,0.0010693677063948748
-346196262.9180025,-137810462.4433462,384399999.99189085,0.0024696651172654155,0.0010849305493993433
-342251352.40400004,-136063980.54662785,384399999.9921477,0.002462788835384977,0.0011004504295078765
-344255811.5345182,-139898444.2009588,384399999.99246734,0.0024558150413115654,0.0011159267386793015
-341601979.9535297,-140133616.15966436,384399999.9928717,0.0024487440153165285,0.0011313588663098284
-343657954.51417845,-142601013.90352118,384399999.99309677,0.0024415760119291807,0.0011467461887150754
-331027984.9719504,-143659761.6491591,384399999.99324816,0.0024343112943988193,0.0011620880859856686
-337030911.4524419,-147836223.49906912,384399999.9934442,0.002426950163025715,0.001177383956875333
-337948092.6470079,-150163837.73515236,384399999.993693,0.0024194929264865356,0.0011926332045363308
-337426032.96728325,-151909315.00704566,384399999.99401164,0.0024119398935268516,0.0012078352321661656
-328752170.3948276,-155518468.97242835,384399999.99441946,0.0024042913663507304,0.00122298943972049
-326069014.9882068,-158901440.23555508,384399999.9946246,0.002396547621049086,0.001238095212567486
-332294001.74432135,-159855247.85490593,384399999.9947543,0.0023887089438718173,0.001253151941015912
-329091011.9291723,-162135520.19108924,384399999.99493194,0.0023807756584489775,0.0012681590360639483
-332314441.93584913,-165568292.27264428,384399999.9951658,0.0023727480961292513,0.001283115913158689
-327978937.2664354,-163174602.42885765,384399999.99547327,0.0023646265882839995,0.001298021987762854
-329360291.0527036,-168048870.98992455,384399999.9958827,0.0023564114613085774,0.0013128766727050767
-323908084.25863266,-171319328.7068116,384399999.9960957,0.0023481030147140813,0.00132767936448569
-317551944.97571534,-172731372.46534,384399999.99620134,0.0023397015543470817,0.0013424294626987465
-327909001.90192163,-175342514.3455781,384399999.9963533,0.00233120742418845,0.0013571263899401498
-315917863.6414767,-177007680.7901162,384399999.9965653,0.00232262097813217,0.0013717695750361247
-324961454.0008945,-180490466.06019476,384399999.99685067,0.002313942570072336,0.0013863584468130075
-319332653.31327873,-176645795.71631065,384399999.9972448,0.0023051725515285254,0.001400892432817824
-319037716.29492897,-182799981.7806557,384399999.99750817,0.002296311248377786,0.0014153709438418371
-312671537.5873588,-183456786.24354684,384399999.99759233,0.0022873589839909197,0.0014297933882520264
-312565212.3171359,-187300978.77110076,384399999.99771166,0.0022783161184998374,0.0014441591983704871
-310419402.45998496,-187957667.27011827,384399999.9978946,0.0022691830280819197,0.001458467817455733
-313547466.9262429,-189597152.4826414,384399999.9981485,0.0022599600889606636,0.001472718688800001
-315647142.3208511,-189056761.10833827,384399999.9985098,0.0022506476769991596,0.0014869112555858377
-304215735.35797995,-192556310.1000831,384399999.9988536,0.0022412461483511947,0.0015010449472719622
-308788729.166733,-199581342.45836905,384399999.9989332,0.00223175584438233,0.001515119181998259
-303034960.56756604,-198870480.9576159,384399999.99901426,0.002222177136198586,0.0015291333986476585
-309292919.08299464,-195784061.37943247,384399999.99916136,0.002212510421065267,0.001543087055304454
-309407271.13418573,-200175562.7323898,384399999.9993773,0.0022027560972272264,0.0015569796108061695
-308155894.74476373,-203690949.912488,384399999.99969196,0.0021929145630595337,0.0015708105241207249
-301852057.8221546,-208126016.75241038,384400000.0001039,0.0021829862074599776,0.0015845792473661857
-305662079.4559461,-207435559.99699828,384400000.00022787,0.002172971393904488,0.0015982852124176439
-304043245.7496925,-208858227.62079614,384400000.0002723,0.0021628705007772087,0.001611927861900092
-297463691.3758237,-212373173.349812,384400000.00037676,0.0021526839425628774,0.0016255066668528495
-299514577.712805,-210004960.86588284,384400000.000551,0.0021424121391241113,0.0016390211027179358
-293626716.32645947,-213998556.74059144,384400000.0008115,0.0021320555103236383,0.0016524706449373983
-298594771.7354392,-215093186.38040733,384400000.0011991,0.0021216144742703114,0.0016658547677735613
-292719402.85817736,-219217121.7251356,384400000.00146884,0.0021110894247831635,0.0016791729251425525
-289148988.1029706,-218501600.5834118,384400000.00149876,0.0021004807500081546,0.0016924245651999126
-285195092.2473192,-221729457.3247322,384400000.0015557,0.0020897888728011182,0.0017056091651345695
-285258190.14040405,-223778169.5777749,384400000.00168526,0.002079014234002974,0.0017187262178914309
-295411765.9635128,-221310386.6571703,384400000.0018913,0.002068157274593141,0.0017317752165443012
-290320016.222231,-225874255.92384678,384400000.0022097,0.0020572184356766055,0.001744755654337099
-281115103.1476159,-227675770.82510024,384400000.0026158,0.002046198147064554,0.0017576670147404772
-283431692.1085696,-231256975.0777975,384400000.0027009,0.0020350968153839133,0.0017705087592908009
